2023-08-30 19:17:18,435 INFO    SystemMonitor:15376 [interfaces.py:start():190] Started cpu monitoring
2023-08-30 19:17:18,435 DEBUG   HandlerThread:15376 [system_info.py:probe():195] Probing system
2023-08-30 19:17:18,436 INFO    SystemMonitor:15376 [interfaces.py:start():190] Started disk monitoring
2023-08-30 19:17:18,437 INFO    SystemMonitor:15376 [interfaces.py:start():190] Started gpuapple monitoring
2023-08-30 19:17:18,438 INFO    SystemMonitor:15376 [interfaces.py:start():190] Started memory monitoring
2023-08-30 19:17:18,438 INFO    SystemMonitor:15376 [interfaces.py:start():190] Started network monitoring
2023-08-30 19:17:18,442 DEBUG   HandlerThread:15376 [system_info.py:_probe_git():180] Probing git
2023-08-30 19:17:18,464 DEBUG   HandlerThread:15376 [system_info.py:_probe_git():188] Probing git done
2023-08-30 19:17:18,464 DEBUG   HandlerThread:15376 [system_info.py:probe():240] Probing system done
2023-08-30 19:17:18,464 DEBUG   HandlerThread:15376 [system_monitor.py:probe():210] {'os': 'macOS-13.5-arm64-arm-64bit', 'python': '3.10.10', 'heartbeatAt': '2023-08-31T02:17:18.436049', 'startedAt': '2023-08-31T02:17:17.777287', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/run.py', 'codePath': 'run.py', 'git': {'remote': 'https://github.com/shivacharan22/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-.git', 'commit': '17078f331e8254eaea36ce5b9869438f492b140d'}, 'email': 'orugantishivacharan@gmail.com', 'root': '/Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-', 'host': 'orugantis-MacBook-Pro.local', 'username': 'shiva', 'executable': '/Users/shiva/.pyenv/versions/IBW/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'total': 460.4317207336426, 'used': 8.873176574707031}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 24.0}}
2023-08-30 19:17:18,464 INFO    HandlerThread:15376 [system_monitor.py:probe():211] Finished collecting system info
2023-08-30 19:17:18,464 INFO    HandlerThread:15376 [system_monitor.py:probe():214] Publishing system info
2023-08-30 19:17:18,464 DEBUG   HandlerThread:15376 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-08-30 19:17:18,465 DEBUG   HandlerThread:15376 [system_info.py:_save_pip():67] Saving pip packages done
2023-08-30 19:17:18,465 INFO    HandlerThread:15376 [system_monitor.py:probe():216] Finished publishing system info
2023-08-30 19:17:18,467 DEBUG   SenderThread:15376 [sender.py:send():379] send: files
2023-08-30 19:17:18,467 INFO    SenderThread:15376 [sender.py:_save_file():1375] saving file wandb-metadata.json with policy now
2023-08-30 19:17:18,471 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: stop_status
2023-08-30 19:17:18,471 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: stop_status
2023-08-30 19:17:18,686 DEBUG   SenderThread:15376 [sender.py:send():379] send: telemetry
2023-08-30 19:17:18,686 DEBUG   SenderThread:15376 [sender.py:send():379] send: telemetry
2023-08-30 19:17:18,686 DEBUG   SenderThread:15376 [sender.py:send():379] send: exit
2023-08-30 19:17:18,687 INFO    SenderThread:15376 [sender.py:send_exit():584] handling exit code: 1
2023-08-30 19:17:18,687 INFO    SenderThread:15376 [sender.py:send_exit():586] handling runtime: 0
2023-08-30 19:17:18,688 INFO    SenderThread:15376 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-30 19:17:18,689 INFO    SenderThread:15376 [sender.py:send_exit():592] send defer
2023-08-30 19:17:18,689 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:18,689 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 0
2023-08-30 19:17:18,689 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:18,689 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 0
2023-08-30 19:17:18,689 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 1
2023-08-30 19:17:18,689 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:18,689 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 1
2023-08-30 19:17:18,690 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:18,690 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 1
2023-08-30 19:17:18,690 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 2
2023-08-30 19:17:18,690 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:18,690 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 2
2023-08-30 19:17:18,690 INFO    HandlerThread:15376 [system_monitor.py:finish():190] Stopping system monitor
2023-08-30 19:17:18,690 INFO    HandlerThread:15376 [interfaces.py:finish():202] Joined cpu monitor
2023-08-30 19:17:18,690 DEBUG   SystemMonitor:15376 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2023-08-30 19:17:18,690 DEBUG   SystemMonitor:15376 [system_monitor.py:_start():166] Finished system metrics aggregation loop
2023-08-30 19:17:18,690 DEBUG   SystemMonitor:15376 [system_monitor.py:_start():170] Publishing last batch of metrics
2023-08-30 19:17:18,691 INFO    HandlerThread:15376 [interfaces.py:finish():202] Joined disk monitor
2023-08-30 19:17:19,216 INFO    Thread-12 :15376 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/requirements.txt
2023-08-30 19:17:19,217 INFO    Thread-12 :15376 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-metadata.json
2023-08-30 19:17:19,217 INFO    Thread-12 :15376 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-summary.json
2023-08-30 19:17:19,353 INFO    HandlerThread:15376 [interfaces.py:finish():202] Joined gpuapple monitor
2023-08-30 19:17:19,353 INFO    HandlerThread:15376 [interfaces.py:finish():202] Joined memory monitor
2023-08-30 19:17:19,353 INFO    HandlerThread:15376 [interfaces.py:finish():202] Joined network monitor
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 2
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 3
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send():379] send: telemetry
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send():379] send: stats
2023-08-30 19:17:19,354 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,354 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 3
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 3
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 4
2023-08-30 19:17:19,354 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,354 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 4
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 4
2023-08-30 19:17:19,354 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 5
2023-08-30 19:17:19,354 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,354 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 5
2023-08-30 19:17:19,354 DEBUG   SenderThread:15376 [sender.py:send():379] send: summary
2023-08-30 19:17:19,355 INFO    SenderThread:15376 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-08-30 19:17:19,355 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,355 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 5
2023-08-30 19:17:19,355 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 6
2023-08-30 19:17:19,355 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,355 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 6
2023-08-30 19:17:19,355 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,355 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 6
2023-08-30 19:17:19,357 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: status_report
2023-08-30 19:17:19,359 INFO    wandb-upload_0:15376 [upload_job.py:push():131] Uploaded file /var/folders/1r/6gf34sxx0qx3ctpm81vylt4w0000gn/T/tmp52n7pn4jwandb/vxhpvphr-wandb-metadata.json
2023-08-30 19:17:19,507 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 7
2023-08-30 19:17:19,508 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,508 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 7
2023-08-30 19:17:19,508 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,508 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 7
2023-08-30 19:17:19,508 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 8
2023-08-30 19:17:19,508 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,508 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 8
2023-08-30 19:17:19,508 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:19,508 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 8
2023-08-30 19:17:19,508 INFO    SenderThread:15376 [job_builder.py:build():281] Attempting to build job artifact
2023-08-30 19:17:19,509 INFO    SenderThread:15376 [job_builder.py:_get_source_type():400] is repo sourced job
2023-08-30 19:17:19,510 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-30 19:17:19,511 INFO    SenderThread:15376 [job_builder.py:build():374] adding wandb-job metadata file
2023-08-30 19:17:19,513 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 9
2023-08-30 19:17:19,513 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: poll_exit
2023-08-30 19:17:19,513 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:19,514 DEBUG   SenderThread:15376 [sender.py:send():379] send: artifact
2023-08-30 19:17:19,514 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 9
2023-08-30 19:17:20,221 INFO    Thread-12 :15376 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/config.yaml
2023-08-30 19:17:20,221 INFO    Thread-12 :15376 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-summary.json
2023-08-30 19:17:20,517 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-30 19:17:21,207 INFO    wandb-upload_1:15376 [upload_job.py:push():89] Uploaded file /Users/shiva/Library/Application Support/wandb/artifacts/staging/tmpr2t3daq1
2023-08-30 19:17:21,207 INFO    wandb-upload_0:15376 [upload_job.py:push():89] Uploaded file /Users/shiva/Library/Application Support/wandb/artifacts/staging/tmpshuvd9cg
2023-08-30 19:17:22,694 INFO    SenderThread:15376 [sender.py:send_artifact():1475] sent artifact job-https___github.com_shivacharan22_A-Hybrid-Network-Combining..r-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-.git_run.py - {'id': 'QXJ0aWZhY3Q6NTU1NzU0Njkx', 'digest': '09b812c793911b54cba6962f8026e8d7', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjkzOTY3OTAz', 'latestArtifact': None}, 'version': 'latest'}
2023-08-30 19:17:22,695 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:22,695 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 9
2023-08-30 19:17:22,695 INFO    SenderThread:15376 [dir_watcher.py:finish():358] shutting down directory watcher
2023-08-30 19:17:23,234 INFO    SenderThread:15376 [dir_watcher.py:finish():388] scan: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files
2023-08-30 19:17:23,234 INFO    SenderThread:15376 [dir_watcher.py:finish():402] scan save: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/requirements.txt requirements.txt
2023-08-30 19:17:23,234 INFO    SenderThread:15376 [dir_watcher.py:finish():402] scan save: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/config.yaml config.yaml
2023-08-30 19:17:23,236 INFO    SenderThread:15376 [dir_watcher.py:finish():402] scan save: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-summary.json wandb-summary.json
2023-08-30 19:17:23,238 INFO    SenderThread:15376 [dir_watcher.py:finish():402] scan save: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-metadata.json wandb-metadata.json
2023-08-30 19:17:23,238 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 10
2023-08-30 19:17:23,240 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: poll_exit
2023-08-30 19:17:23,240 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:23,240 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 10
2023-08-30 19:17:23,242 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:23,242 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 10
2023-08-30 19:17:23,242 INFO    SenderThread:15376 [file_pusher.py:finish():159] shutting down file pusher
2023-08-30 19:17:23,556 INFO    wandb-upload_0:15376 [upload_job.py:push():131] Uploaded file /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/config.yaml
2023-08-30 19:17:23,649 INFO    wandb-upload_1:15376 [upload_job.py:push():131] Uploaded file /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/requirements.txt
2023-08-30 19:17:24,088 INFO    wandb-upload_2:15376 [upload_job.py:push():131] Uploaded file /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/files/wandb-summary.json
2023-08-30 19:17:24,291 INFO    Thread-11 (_thread_body):15376 [sender.py:transition_state():612] send defer: 11
2023-08-30 19:17:24,292 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:24,292 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 11
2023-08-30 19:17:24,292 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:24,292 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 11
2023-08-30 19:17:24,292 INFO    SenderThread:15376 [file_pusher.py:join():164] waiting for file pusher
2023-08-30 19:17:24,292 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 12
2023-08-30 19:17:24,292 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:24,292 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 12
2023-08-30 19:17:24,292 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:24,292 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 12
2023-08-30 19:17:24,293 INFO    SenderThread:15376 [file_stream.py:finish():593] file stream finish called
2023-08-30 19:17:24,428 INFO    SenderThread:15376 [file_stream.py:finish():597] file stream finish is done
2023-08-30 19:17:24,428 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 13
2023-08-30 19:17:24,429 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:24,429 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 13
2023-08-30 19:17:24,429 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:24,429 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 13
2023-08-30 19:17:24,430 INFO    SenderThread:15376 [sender.py:transition_state():612] send defer: 14
2023-08-30 19:17:24,430 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: defer
2023-08-30 19:17:24,430 INFO    HandlerThread:15376 [handler.py:handle_request_defer():170] handle defer: 14
2023-08-30 19:17:24,431 DEBUG   SenderThread:15376 [sender.py:send():379] send: final
2023-08-30 19:17:24,431 DEBUG   SenderThread:15376 [sender.py:send():379] send: footer
2023-08-30 19:17:24,431 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: defer
2023-08-30 19:17:24,431 INFO    SenderThread:15376 [sender.py:send_request_defer():608] handle sender defer: 14
2023-08-30 19:17:24,433 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: poll_exit
2023-08-30 19:17:24,434 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: server_info
2023-08-30 19:17:24,434 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: get_summary
2023-08-30 19:17:24,434 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: sampled_history
2023-08-30 19:17:24,434 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: job_info
2023-08-30 19:17:24,435 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: poll_exit
2023-08-30 19:17:24,435 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: server_info
2023-08-30 19:17:24,529 DEBUG   SenderThread:15376 [sender.py:send_request():406] send_request: job_info
2023-08-30 19:17:24,531 DEBUG   HandlerThread:15376 [handler.py:handle_request():144] handle_request: shutdown
2023-08-30 19:17:24,531 INFO    HandlerThread:15376 [handler.py:finish():857] shutting down handler
2023-08-30 19:17:25,442 INFO    WriterThread:15376 [datastore.py:close():294] close: /Users/shiva/temp_op/l/A-Hybrid-Network-Combining-Cnn-and-Transformer-Encoder-to-Classify-Mosquitoes-Based-on-Wing-Beat-/wandb/run-20230830_191717-dknc08tk/run-dknc08tk.wandb
2023-08-30 19:17:25,534 INFO    SenderThread:15376 [sender.py:finish():1552] shutting down sender
2023-08-30 19:17:25,534 INFO    SenderThread:15376 [file_pusher.py:finish():159] shutting down file pusher
2023-08-30 19:17:25,534 INFO    SenderThread:15376 [file_pusher.py:join():164] waiting for file pusher
